,id,uid,x,y,rw,rh,iw,ih,size,imgpath
0,sw1_317,317,1127,1175,6,2,0,0,12,
0,sw1_318,318,1125,1174,1,1,0,0,1,
0,sw1_319,319,1452,1173,2,2,0,0,4,
0,sw1_320,320,1060,1173,1,32,0,0,32,
0,sw1_321,321,1359,1172,2,1,0,0,2,
0,sw1_322,322,142,1172,2,3,0,0,6,
0,sw1_323,323,1060,1171,1,1,0,0,1,
0,sw1_324,324,1122,1170,3,3,0,0,9,
0,sw1_325,325,1167,1167,1,1,0,0,1,
0,sw1_326,326,402,1167,2,30,0,0,60,
0,sw1_327,327,1358,1166,4,4,0,0,16,
0,sw1_328,328,1165,1166,1,1,0,0,1,
0,sw1_329,329,1231,1165,4,4,0,0,16,
0,sw1_330,330,1060,1165,1,5,0,0,5,
0,sw1_331,331,1442,1164,3,4,0,0,12,
0,sw1_332,332,403,1164,1,1,0,0,1,
0,sw1_333,333,510,1162,54,22,22,58,1188,./img/img_sw1_333.jpg
0,sw1_334,334,521,1166,12,4,0,0,48,
0,sw1_335,335,455,1162,39,22,24,43,858,./img/img_sw1_335.jpg
0,sw1_336,336,472,1168,15,5,0,0,75,
0,sw1_337,337,1127,1161,1,1,0,0,1,
0,sw1_338,338,1060,1160,1,3,0,0,3,
0,sw1_339,339,1151,1159,4,3,0,0,12,
0,sw1_340,340,1443,1156,7,5,0,0,35,
0,sw1_341,341,27,1156,1,1,0,0,1,
0,sw1_342,342,1437,1152,1,1,0,0,1,
0,sw1_343,343,1060,1150,1,6,0,0,6,
0,sw1_344,344,240,1148,2,1,0,0,2,
0,sw1_345,345,240,1145,1,1,0,0,1,
0,sw1_346,346,95,1145,1,1,0,0,1,
0,sw1_347,347,1060,1144,1,2,0,0,2,
0,sw1_348,348,287,1144,2,3,0,0,6,
0,sw1_349,349,1353,1142,8,23,33,12,184,./img/img_sw1_349.jpg
0,sw1_350,350,1060,1141,1,2,0,0,2,
0,sw1_351,351,1353,1138,3,2,0,0,6,
0,sw1_352,352,510,1135,136,22,22,140,2992,./img/img_sw1_352.jpg
0,sw1_353,353,520,1145,13,4,0,0,52,
0,sw1_354,354,521,1140,12,5,0,0,60,
0,sw1_355,355,456,1135,40,22,24,44,880,./img/img_sw1_355.jpg
0,sw1_356,356,1202,1133,1,1,0,0,1,
0,sw1_357,357,230,1132,2,2,0,0,4,
0,sw1_358,358,392,1130,3,4,0,0,12,
0,sw1_359,359,1196,1129,1,1,0,0,1,
0,sw1_360,360,1505,1128,2,4,0,0,8,
0,sw1_361,361,1351,1127,4,9,0,0,36,
0,sw1_362,362,360,1127,5,6,0,0,30,
0,sw1_363,363,1206,1124,4,4,0,0,16,
0,sw1_364,364,403,1123,3,39,0,0,117,
0,sw1_365,365,1189,1122,1,1,0,0,1,
0,sw1_366,366,263,1122,3,4,0,0,12,
0,sw1_367,367,1349,1121,4,4,0,0,16,
0,sw1_368,368,1202,1119,3,4,0,0,12,
0,sw1_369,369,237,1119,5,4,0,0,20,
0,sw1_370,370,1409,1118,4,3,0,0,12,
0,sw1_371,371,386,1118,4,5,0,0,20,
0,sw1_372,372,1060,1117,1,7,0,0,7,
0,sw1_373,373,1394,1116,8,8,0,0,64,
0,sw1_374,374,1203,1116,12,5,0,0,60,
0,sw1_375,375,321,1115,8,7,0,0,56,
0,sw1_376,376,1364,1113,3,3,0,0,9,
0,sw1_377,377,1206,1112,10,2,0,0,20,
0,sw1_378,378,1349,1111,3,9,0,0,27,
0,sw1_379,379,1156,1111,1,1,0,0,1,
0,sw1_380,380,1060,1110,1,2,0,0,2,
0,sw1_381,381,1206,1108,6,3,0,0,18,
0,sw1_382,382,1060,1108,1,1,0,0,1,
0,sw1_383,383,510,1108,191,22,22,195,4202,./img/img_sw1_383.jpg
0,sw1_384,384,631,1121,11,3,0,0,33,
0,sw1_385,385,521,1112,12,8,0,0,96,
0,sw1_386,386,456,1108,40,22,24,44,880,./img/img_sw1_386.jpg
0,sw1_387,387,1504,1107,2,2,0,0,4,
0,sw1_388,388,1216,1107,1,1,0,0,1,
0,sw1_389,389,67,1106,2,3,0,0,6,
0,sw1_390,390,1502,1103,4,3,0,0,12,
0,sw1_391,391,1210,1102,2,1,0,0,2,
0,sw1_392,392,14,1099,4,3,0,0,12,
0,sw1_393,393,326,1098,1,1,0,0,1,
0,sw1_394,394,118,1098,5,6,0,0,30,
0,sw1_395,395,1159,1097,1,1,0,0,1,
0,sw1_396,396,1345,1096,3,9,0,0,27,
0,sw1_397,397,1207,1096,2,1,0,0,2,
0,sw1_398,398,1508,1095,4,4,0,0,16,
0,sw1_399,399,8,1095,3,3,0,0,9,
0,sw1_400,400,1161,1094,3,3,0,0,9,
0,sw1_401,401,1161,1092,2,2,0,0,4,
0,sw1_402,402,1108,1088,1,1,0,0,1,
0,sw1_403,403,1161,1087,3,4,0,0,12,
0,sw1_404,404,1060,1087,1,10,0,0,10,
0,sw1_405,405,565,1082,80,21,21,84,1680,./img/img_sw1_405.jpg
0,sw1_406,406,569,1088,12,8,0,0,96,
0,sw1_407,407,497,1082,54,21,21,58,1134,./img/img_sw1_407.jpg
0,sw1_408,408,517,1095,16,5,0,0,80,
0,sw1_409,409,456,1082,26,21,23,30,546,./img/img_sw1_409.jpg
0,sw1_410,410,399,1079,7,35,55,11,245,./img/img_sw1_410.jpg
0,sw1_411,411,1060,1077,1,6,0,0,6,
0,sw1_412,412,1341,1076,6,19,31,10,114,./img/img_sw1_412.jpg
0,sw1_413,413,1175,1075,1,1,0,0,1,
0,sw1_414,414,1340,1073,1,3,0,0,3,
0,sw1_415,415,77,1073,1,1,0,0,1,
0,sw1_416,416,405,1071,1,6,0,0,6,
0,sw1_417,417,1173,1070,1,1,0,0,1,
0,sw1_418,418,124,1070,9,15,21,13,135,./img/img_sw1_418.jpg
0,sw1_419,419,1243,1069,5,2,0,0,10,
0,sw1_420,420,1476,1067,2,2,0,0,4,
0,sw1_421,421,1401,1067,1,1,0,0,1,
0,sw1_422,422,815,1067,4,1,0,0,4,
0,sw1_423,423,752,1067,1,1,0,0,1,
0,sw1_424,424,530,1067,4,1,0,0,4,
0,sw1_425,425,520,1067,1,1,0,0,1,
0,sw1_426,426,1341,1066,1,1,0,0,1,
0,sw1_427,427,293,1066,4,4,0,0,16,
0,sw1_428,428,857,1065,2,1,0,0,2,
0,sw1_429,429,828,1065,1,1,0,0,1,
0,sw1_430,430,709,1065,1,1,0,0,1,
0,sw1_431,431,814,1064,5,2,0,0,10,
0,sw1_432,432,751,1064,3,2,0,0,6,
0,sw1_433,433,721,1064,17,4,0,0,68,
0,sw1_434,434,676,1064,24,4,0,0,96,
0,sw1_435,435,664,1064,2,1,0,0,2,
0,sw1_436,436,594,1064,71,4,0,0,284,
0,sw1_437,437,585,1064,1,1,0,0,1,
0,sw1_438,438,543,1064,34,4,0,0,136,
0,sw1_439,439,530,1064,4,1,0,0,4,
0,sw1_440,440,519,1064,3,2,0,0,6,
0,sw1_441,441,465,1064,44,4,0,0,176,
0,sw1_442,442,1168,1062,5,3,0,0,15,
0,sw1_443,443,151,1060,4,5,0,0,20,
0,sw1_444,444,405,1057,1,13,0,0,13,
0,sw1_445,445,1206,1055,2,3,0,0,6,
0,sw1_446,446,1337,1054,1,3,0,0,3,
0,sw1_447,447,1224,1047,2,1,0,0,2,
0,sw1_448,448,1225,1044,2,2,0,0,4,
0,sw1_449,449,171,1042,2,1,0,0,2,
0,sw1_450,450,129,1042,4,4,0,0,16,
0,sw1_451,451,405,1041,1,14,0,0,14,
0,sw1_452,452,1334,1040,1,2,0,0,2,
0,sw1_453,453,1352,1039,1,1,0,0,1,
0,sw1_454,454,318,1038,2,2,0,0,4,
0,sw1_455,455,1352,1037,1,1,0,0,1,
0,sw1_456,456,1322,1034,4,4,0,0,16,
0,sw1_457,457,1152,1034,1,1,0,0,1,
0,sw1_458,458,125,1034,5,4,0,0,20,
0,sw1_459,459,1195,1033,5,3,0,0,15,
0,sw1_460,460,1178,1030,1,1,0,0,1,
0,sw1_461,461,868,1029,24,21,23,28,504,./img/img_sw1_461.jpg
0,sw1_462,462,1214,1028,1,1,0,0,1,
0,sw1_463,463,826,1028,35,22,24,39,770,./img/img_sw1_463.jpg
0,sw1_464,464,832,1041,17,7,0,0,119,
0,sw1_465,465,832,1031,17,6,0,0,102,
0,sw1_466,466,565,1028,81,22,22,85,1782,./img/img_sw1_466.jpg
0,sw1_467,467,457,1028,94,22,22,98,2068,./img/img_sw1_467.jpg
0,sw1_468,468,1134,1027,2,3,0,0,6,
0,sw1_469,469,332,1027,4,4,0,0,16,
0,sw1_470,470,405,1025,1,2,0,0,2,
0,sw1_471,471,1060,1015,1,3,0,0,3,
0,sw1_472,472,368,1013,1,1,0,0,1,
0,sw1_473,473,1060,1007,1,2,0,0,2,
0,sw1_474,474,405,1007,2,7,0,0,14,
0,sw1_475,475,132,1006,2,1,0,0,2,
0,sw1_476,476,65,1000,4,4,0,0,16,
0,sw1_477,477,279,999,1,1,0,0,1,
0,sw1_478,478,221,999,1,1,0,0,1,
0,sw1_479,479,141,999,5,6,0,0,30,
0,sw1_480,480,289,997,4,7,0,0,28,
