,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,ik2_48,48,927,1589.0,38,24,26,42,912,./img/img_ik2_48.jpg,1590,1589.0,0.0
0,ik2_47,47,974,1589.0,6,25,41,10,150,./img/img_ik2_47.jpg,1590,1589.0,0.0
0,ik2_36,36,447,1617.0,178,54,54,182,9612,./img/img_ik2_36.jpg,1618,1589.0,28.0
0,ik2_35,35,631,1617.0,42,25,27,46,1050,./img/img_ik2_35.jpg,1619,1617.0,0.0
0,ik2_42,42,687,1617.0,109,31,31,113,3379,./img/img_ik2_42.jpg,1617,1617.0,0.0
0,ik2_29,29,829,1617.0,114,29,29,118,3306,./img/img_ik2_29.jpg,1619,1617.0,0.0
0,ik2_28,28,589,1621.0,27,21,23,31,567,./img/img_ik2_28.jpg,1621,1617.0,4.0
0,ik2_26,26,801,1625.0,14,18,22,18,252,./img/img_ik2_26.jpg,1625,1621.0,4.0
0,ik2_38,38,553,1657.0,11,10,12,15,110,./img/img_ik2_38.jpg,1657,1625.0,32.0
0,ik2_19,19,610,1708.0,299,138,138,303,41262,./img/img_ik2_19.jpg,1708,1657.0,51.0
0,ik2_9,9,616,1841.0,14,19,23,18,266,./img/img_ik2_9.jpg,1841,1708.0,133.0
0,ik2_3,3,640,1841.0,242,25,25,246,6050,./img/img_ik2_3.jpg,1842,1841.0,0.0
0,ik2_2,2,894,1848.0,14,20,24,18,280,./img/img_ik2_2.jpg,1848,1841.0,7.0
